SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30_59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60_89DaysPastDueNotWorse,NumberOfDependents
0,0.087201364,46,0,0.374890255,10250,24,0,2,0,1
0,0.033296397,81,0,0.014993753,2400,4,0,0,0,0
0,0.064663972,75,0,0.048354845,5500,4,0,0,0,1
0,0.167076167,63,0,0.247477174,2080,6,0,0,0,0
0,0.9999999,30,0,0.517078488,2751,2,2,1,0,2
0,0.157719455,57,0,0.211451101,11666,12,0,2,0,1
0,0.0710836,55,0,0.140143309,6000,5,0,2,0,2
0,0.021021386,34,0,0.650175374,5416,10,0,1,0,1
0,0.002630475,65,0,0.302473262,2991,21,0,1,0,0
0,0.190247241,82,0,0.164349735,10933,13,0,0,0,0
0,0.47909516,49,1,0.406101782,7800,13,0,1,0,0
0,0.612186277,51,0,0.11577424,7600,9,0,0,0,3
0,0.054411917,68,0,0.507230852,5600,10,0,2,0,0
0,0.0779961,65,0,0.226310948,25000,7,0,2,0,0
0,0.055021153,66,0,0.183871537,17000,11,0,1,0,0
0,0,66,0,0.232403165,2400,6,0,0,0,2
0,0.181818182,26,1,0.110825478,3500,4,0,0,0,1
0,0.003332223,26,0,0.110028293,3180,6,0,0,0,0
0,0.000876688,64,0,0.552406065,4550,12,0,1,0,0
0,0.245293217,25,0,0.25047619,1049,9,0,0,0,0
0,0.664269606,68,0,0.506615701,3400,11,0,2,0,0
0,0,23,0,0,820,2,0,0,0,0
1,0.501188696,31,0,0.152967147,7700,17,0,0,0,0
0,0.063446596,48,0,0.179042794,7500,10,0,0,0,2
0,0.007648854,51,0,2.375312344,2000,9,0,1,0,0
0,0.081986307,81,0,0.017196561,5000,7,0,0,0,0
0,0.022498594,38,0,1.153593159,6080,10,0,4,0,1
0,0.9999999,32,1,0.167772861,2711,1,1,0,0,2
0,0.761659881,36,0,0.985121262,6720,7,0,2,0,2
0,0.9999999,55,0,0.396536333,5600,4,0,1,0,0
0,0.06039698,63,0,0.002666469,13500,1,0,0,0,1
0,0.589830551,60,0,0.426811328,5437,8,0,1,0,1
0,0.096028964,32,0,0.061195104,8333,6,0,0,0,2
0,0.9999999,28,0,0.159014558,1785,1,0,0,0,0
0,0.065868263,24,0,0.031914894,1879,2,0,0,0,0
0,0.050134731,49,0,0.225346832,8000,13,0,1,0,0
0,0.296372282,36,0,0.443001956,5622,9,0,1,0,1
1,0.379845105,89,0,0.527493981,15366,14,0,2,0,0
0,0.318536293,87,0,0.020425902,2300,2,0,0,0,0
0,0.332958337,58,0,0.313568985,11400,24,0,1,0,0
0,0.661997549,43,0,0.333372544,8500,8,0,1,0,0
0,0.016910264,56,0,0.223774004,6300,10,0,1,0,1
0,0.459624601,48,0,0.590822483,6297,15,0,1,0,1
0,0.093702803,67,0,0.639484979,10950,12,0,1,0,1
0,0.954022989,31,1,0.544570953,3600,7,0,2,0,0
0,1.074221254,47,2,3.354767184,450,8,2,1,1,2
0,0.002128556,62,0,0.071933675,4100,17,0,0,0,0
0,0.60469202,68,0,0.15980555,16250,12,0,1,0,0
0,1.045954524,39,2,360.5,1,2,0,0,0,0
0,0.206215912,33,0,0.154842451,5172,7,1,0,0,2
0,0,71,0,0.552567237,3680,6,0,1,0,0
0,0.104579084,36,0,0.140585472,8300,6,0,0,0,2
1,0.940147132,45,3,0.552535918,5776,5,2,1,0,3
1,1.389513109,53,4,0.152542373,2300,5,2,0,0,0
0,0.088271871,38,0,0.032885235,9000,6,0,0,0,0
0,0.922897456,29,0,0.287651677,1400,5,0,0,0,0
0,0.055554591,70,2,0.274043433,2900,13,0,1,0,0
0,0.579015712,44,0,0.145713187,2600,3,0,0,0,2
0,0.702933581,70,0,0.283880569,10750,9,0,1,0,1
0,0.095922373,44,0,0.191948428,7600,7,0,1,0,3
0,0.540176948,47,0,0.060427079,2200,1,0,0,0,0
0,0.755124488,41,2,0.259271203,3100,5,0,0,0,1
0,0.031773553,57,0,0.721073631,2756,11,0,1,0,1
0,0.363956441,50,0,0.955363091,1500,11,0,1,0,2
0,0.051923702,45,0,0.000821181,75500,3,0,0,0,0
0,0.024916102,60,0,0.287618861,10200,14,0,1,0,2
1,0.9999999,48,0,0.164522059,2175,1,0,0,0,0
0,0,57,0,0.384087987,7000,11,0,1,0,0
0,0.05657597,48,0,0.275134601,9100,5,0,2,0,3
0,0.000100753,30,0,0.168198678,6200,11,0,1,1,1
0,0.051298718,72,0,0.092901879,1915,5,0,0,0,1
0,0.379517212,43,0,0.02871683,2750,3,0,0,0,0
0,0.043526569,51,0,0.08056143,5200,8,1,0,0,0
0,0.956808638,40,0,0.122487395,29749,11,0,1,0,2
0,0.059998333,30,0,0.649673203,764,5,0,0,0,0
0,0.509124115,39,0,0.262574155,3876,7,0,0,0,1
0,0.251557137,36,1,1.369315342,2000,10,0,1,0,2
0,0.9999999,55,0,0.105057944,9232,5,0,0,0,0
0,0.414461891,54,0,1.034994168,6000,13,0,2,0,0
0,0.161383586,51,0,0.7270996,5250,13,0,2,0,1
0,0.012633383,52,0,0.006939459,4178,11,0,0,0,0
0,0.024879005,71,0,0.072778495,8518,5,0,0,0,0
0,0.9999999,23,0,0,3000,0,0,0,0,0
0,0,50,0,0.049992755,6900,5,0,1,0,2
0,0.489297366,73,0,0.511741455,4300,11,0,1,0,0
0,0,56,0,0.31927049,4550,5,0,1,0,0
0,0.230157876,47,0,0.392321453,7266,16,0,1,0,2
0,0.004287136,52,0,0.330726683,5242,10,0,2,0,0
0,0.064248748,77,0,0.322358794,6833,13,0,1,0,0
0,0.033944111,27,1,0.041522491,2600,6,0,0,0,0
0,0.585131006,67,0,0.71273155,3400,13,0,2,0,1
0,0.031896929,60,0,1886,0,15,0,1,0,0
1,0.997834969,52,1,0.48854558,18900,13,0,2,0,2
0,0.319335083,31,0,0.227257581,3000,3,0,1,0,0
0,0.019186212,31,0,0.436113714,3200,9,0,1,0,0
0,0.9999999,43,0,0.560797665,2055,3,1,0,1,0
0,0.052522441,63,0,0.322721115,10333,11,0,1,0,0
0,0.028355413,42,0,0.43764059,4000,13,0,2,0,3
0,0.478607717,37,0,0.281876791,5583,12,0,0,0,1
0,0.603445624,48,2,0.127428383,12147,6,1,0,3,0
0,0.024310022,50,0,0.075592441,10000,10,0,1,0,0
0,0.157267962,59,1,0.547286122,6650,12,0,2,1,0
1,0,54,1,1.013170273,5314,8,0,4,0,0
0,0.048797905,61,0,0.004611837,1300,4,0,0,0,0
0,0.901290674,27,0,0.128342246,4300,8,0,0,0,0
1,0.327390217,46,0,0.451274363,2000,6,0,0,0,2
0,0.978227061,48,3,0.193836744,4250,6,2,0,0,0
0,0.992909735,48,1,0.180565842,6750,6,2,0,1,0
0,0.13088997,54,0,0.426994376,4800,12,0,2,0,0
0,0.744633218,51,0,0.431417374,12247,13,0,4,0,3
1,0.9999999,41,1,0.565311889,4600,1,5,0,0,1
0,0.188983461,30,0,0.02027027,3995,5,0,0,0,0
0,0.199473871,51,0,0.270205066,15750,10,0,2,0,3
0,0.691356365,39,3,0.462371563,3600,8,0,1,0,1
1,0.403112779,50,1,0.192387174,15000,13,0,2,0,1
0,0.979604079,33,0,0.473552686,2400,5,0,1,0,0
0,0,56,0,0.60420405,3900,4,0,2,0,0
0,0.000823481,44,0,0.091761791,11300,4,0,1,0,2
0,0.432472817,33,0,0.912139329,3846,12,0,2,0,2
1,1.010253781,32,0,0.867060561,2030,3,0,1,0,2
0,0.00423834,39,0,0.528942116,500,6,0,0,0,1
0,0.029667833,45,0,0.237776222,10000,6,0,2,0,2
0,0.17328825,48,1,0.591654446,7500,14,0,2,0,0
0,0.97002997,23,0,0.651741294,200,4,0,0,0,0
0,0.377800623,40,0,0.181248368,3828,3,0,0,0,4
0,0.236813421,32,0,0.086226852,1727,3,0,0,0,0
0,0.028918137,44,0,0.23964004,9000,5,0,1,0,0
0,0.673918784,60,0,0.420407821,11916,17,0,1,0,1
0,0.066671947,46,0,0.232427366,5334,9,0,1,0,0
0,0.155986148,29,0,0.575856036,4000,8,0,2,0,0
0,0.093200479,50,0,0.579488644,7000,12,0,4,0,0
0,0.003672598,68,0,0.47418681,3350,12,0,1,0,2
0,0.990467031,65,1,0.641543563,3316,15,0,1,0,0
0,0.516566393,38,0,0.087309315,3080,6,0,0,0,1
0,0.019515379,44,0,0.113460831,10875,8,0,0,0,3
0,0.992133858,34,1,0.6579514,3250,5,0,2,0,2
0,0.148469505,47,0,0.447900467,4500,14,0,1,0,3
0,0.542847363,32,0,0.256463289,2900,7,0,0,0,1
1,0.9999999,38,0,0.229477052,10000,4,0,1,0,0
0,0.138285816,64,0,0.354307557,3400,6,0,1,0,1
0,0.040699594,71,0,0.094226443,4000,6,0,0,0,0
0,0.032815475,59,0,0.50014041,3560,13,0,2,0,0
0,0.904087673,62,0,0.395005097,3923,8,0,2,0,0
0,0.738372888,47,0,0.768149151,9600,13,0,3,0,3
0,0.143031082,42,0,0.325229961,10653,17,0,1,0,1
0,0,77,0,0,2000,1,0,0,0,0
0,0.061510913,64,0,0.223436161,9335,10,0,1,0,0
0,0.04075837,30,0,0.040816327,6614,4,0,0,0,0
0,0.686030802,54,0,0.261415398,9000,4,0,1,0,0
0,0,49,0,0.864533867,4000,12,0,1,0,0
0,0,69,0,0,2651,8,0,0,0,0
0,0.279615059,51,6,0.325278388,13200,12,0,2,0,2
0,0.015162692,43,0,0.59594191,9708,12,0,4,0,0
0,0.226333421,67,1,0.005570279,730483,23,0,1,0,0
0,0.56839682,49,0,0.295764869,4320,9,0,1,0,1
0,0.064422791,62,0,0.01285347,3500,6,0,0,0,0
1,0.447510498,43,2,0.221118768,4933,3,1,0,0,3
0,0,33,0,0.269887547,2400,6,0,1,0,1
0,0.194440278,44,0,0.271990272,7400,4,0,2,0,2
0,0.77993944,37,0,1.462562396,600,17,1,0,0,1
0,0.17994216,41,1,0.216015279,14660,12,0,2,0,2
1,0.9481725,67,2,0.178843313,8800,5,0,1,2,0
0,0.225458543,37,1,0.139639122,8700,5,0,0,0,1
0,0.931767474,50,2,0.480413663,6381,17,0,2,0,1
0,0.053434037,41,0,0.452203824,12500,7,0,2,0,2
0,0.003782771,89,0,0.017048795,1700,11,0,0,0,0
0,0.096307231,60,0,0.175779881,11411,5,0,2,0,0
0,0,61,0,0.36067675,3900,5,0,2,0,0
0,0.590257607,74,0,0.259855636,1800,3,0,0,0,0
0,0.9999999,32,0,0.030844935,8331,1,0,0,0,0
0,0.080573871,61,0,0.415760071,3400,4,0,1,0,0
0,0.155844156,77,0,0.00159936,2500,4,0,0,0,0
0,0.401690859,43,0,0.518913514,6000,9,0,1,0,2
0,0.788007571,65,0,0.382504288,4663,9,0,1,0,1
0,0.00959904,62,0,0.222524396,6250,6,0,1,0,2
0,0.091992641,26,0,0.039267016,4583,3,0,0,0,0
0,0.136050119,77,2,0.343635531,8735,13,0,4,0,1
0,0,42,0,0.083996463,7916,3,0,0,0,0
0,0.02918431,83,0,0.00980859,10500,7,0,1,0,0
0,0,58,0,0.092802399,6001,7,0,0,0,0
0,0.695581097,60,0,0.553206685,7000,13,0,2,0,2
0,0,47,0,0.327136076,7583,5,0,1,0,2
0,0.141108896,81,0,0.161354831,8000,13,0,0,0,0
0,0.000397012,74,0,0,2013,3,0,0,0,0
0,0.211266163,45,0,0.455776483,5833,10,0,2,0,0
0,0.54708438,69,0,0.43892829,3806,12,0,1,0,0
0,0.67800408,53,0,0.755960883,9100,12,0,2,0,0
0,0.383512423,34,2,0.73046875,3583,12,0,2,0,0
0,0.047273571,75,0,0.351027086,5500,18,0,1,0,1
0,0.065244563,88,0,0.011788826,1950,2,0,0,0,0
0,0.000226234,46,0,2343,0,8,0,2,0,2
0,1.053157807,33,4,0.145823719,6500,12,1,0,0,0
0,0.710430633,27,0,0.354616048,5794,8,0,1,0,0
0,0.110875565,64,0,0.427992488,10116,6,0,3,0,0
1,0.51590416,73,0,0.888808403,2760,10,0,2,1,0
0,0.180455407,58,0,0.351323713,8800,23,0,1,0,0
0,0.776684962,47,3,1.137135474,5417,20,0,4,0,3
0,0.051319118,39,1,0.198880299,3750,7,0,0,0,1
0,0.054601234,56,0,0.195705622,6100,9,0,2,0,1
0,0.272985632,42,0,0.047993601,7500,4,0,0,0,1
0,0.637742825,52,0,0.747891173,8416,10,1,2,0,0
0,0.209310745,62,0,0.397102106,8833,9,0,1,0,0
0,0.395531314,44,0,0.365998027,3040,5,0,0,0,0
0,0.015851549,61,0,0.27712048,6000,11,0,1,0,1
0,0.340728011,47,0,0.383046781,2500,6,0,1,0,3
0,0.600207008,50,0,0.397200825,18433,15,0,2,0,3
0,0.982707376,36,0,0.232055064,3050,3,0,0,0,2
0,0.049765368,62,0,0.811750231,3250,13,0,2,0,0
0,0.99110089,39,0,0.129470939,5367,2,0,0,0,1
0,0.013278761,70,0,0.260818253,5083,5,0,1,0,0
0,0.006002948,60,0,0.256205152,8500,8,0,2,0,0
0,0.036272486,52,0,0.004883153,8600,10,0,0,0,0
0,0.677013423,44,2,0.477268254,15242,19,0,4,0,1
1,0.705224633,39,0,0.176735306,7332,6,0,0,0,2
1,0.011852414,61,0,0.011618481,3700,9,2,0,1,0
1,0.075022023,48,0,0.278307612,5766,13,0,2,0,1
1,0.915092842,44,2,1.235622557,1790,7,0,1,1,3
0,0.198853153,57,0,0.736708459,6300,13,0,2,0,0
0,0.1028485,33,0,0.305487669,4500,7,1,1,0,1
0,0.379255691,67,0,0.50235538,5306,14,0,2,0,0
0,0.9999999,29,0,0.204265245,3000,4,0,0,0,0
0,0.079978384,39,1,0.700302255,4300,13,0,3,0,1
0,0.9999999,42,0,0.48421654,7000,7,0,2,0,2
0,0.320098234,38,0,0.505753578,7125,14,0,3,0,0
0,0.946305369,35,0,1.346261495,2500,17,0,2,0,0
0,0.297593704,28,0,0.140053524,5604,5,0,0,0,0
0,0.138051035,48,0,0.071685039,15874,17,0,0,0,0
0,0.196233733,84,0,0.075239808,3335,6,0,0,0,1
0,0.006119573,59,0,0.161079669,4593,15,0,0,0,1
0,0.502417058,56,0,0.521803872,4700,12,0,2,0,0
0,0.443297514,42,0,0.564644245,5916,9,0,1,0,2
0,0.035543839,40,1,0.373702422,2600,10,0,1,0,0
0,0.229876213,65,0,0.360629694,6923,12,0,2,0,0
0,0.9999999,27,0,1.331668332,1000,1,0,1,0,0
0,0.29756504,49,0,0.246121038,13598,7,0,2,0,3
0,0,66,0,0.001618893,10500,1,0,0,0,0
0,0.513948605,29,0,0.044399254,5900,6,0,0,1,0
0,0.588039867,31,0,0.014594279,1712,15,0,0,0,4
0,0.018828597,65,0,0.288805031,3974,17,0,1,0,1
0,0,85,1,0.227034745,2100,2,0,0,0,0
0,0.195687723,29,0,0.511291157,5800,12,0,2,0,2
0,0.053389227,62,0,645,0,19,0,0,0,0
0,0.9999999,76,0,0.422161172,1091,4,0,0,0,0
0,0.000735258,62,0,0.30946145,12217,8,0,2,0,1
0,0.059592648,57,1,0.470446779,7900,25,0,1,0,1
0,0.121110983,47,0,0.944411118,5000,11,0,2,0,0
0,0.909183942,42,0,0.848875216,5200,12,0,2,0,2
0,0.880239521,38,0,0.104651163,3525,6,0,0,0,1
0,0.007514017,47,0,0.200553025,6147,6,0,1,0,2
0,0.019877779,73,0,0.073981505,4000,21,0,0,0,0
0,0.679165104,40,0,0.232896065,4954,5,0,0,0,3
0,0.00854137,51,0,2084,0,6,0,1,0,2
0,0.864733609,58,0,0.416865899,4600,9,0,2,0,0
0,0.243371547,51,0,0.370681382,4167,7,0,1,0,1
0,0.097653293,57,0,0.249500111,4500,15,0,1,0,2
0,0.026521103,71,0,0.077033837,8333,11,0,2,0,0
0,0.004779097,90,0,0.0014997,3333,3,0,0,0,0
0,0.435570554,69,0,0.225167411,3583,5,0,1,0,0
1,0.774848067,63,0,0.882876712,4379,22,0,2,0,0
0,0.047977743,40,0,0.258479115,5601,8,0,2,0,0
0,0.058533474,53,0,0.571972758,8662,10,0,3,0,2
0,0.0069995,38,0,0.30215034,5440,4,0,1,0,3
0,1.00709929,38,0,0.324135173,5000,6,0,1,0,4
0,0.068163827,49,0,0.115948184,9417,6,0,1,0,2
0,0.006654388,45,0,0.214509941,8600,4,0,1,0,4
0,0.843216432,56,1,0.448474624,7112,15,1,3,0,1
0,0.440402461,51,1,0.191683679,9306,9,1,0,0,0
0,0.032053642,53,0,0.025487256,2000,3,0,0,0,0
0,0.000614262,50,0,0,8723,8,0,0,0,1
0,0.087907204,64,0,0.207429421,3364,9,1,0,0,0
0,0.284715285,51,0,0.658274713,2700,7,0,1,0,3
0,0.278648275,33,0,0.597944032,1750,10,0,1,0,2
0,0.233258309,48,1,0.37880606,13333,12,0,1,0,2
0,0.009199947,57,0,1.444622151,2500,13,0,2,0,0
0,0.007617423,30,0,0.76521511,3811,9,0,1,0,0
1,0.687176198,42,0,0.874524112,6303,11,0,3,0,1
0,0.9999999,31,0,0.069170772,4871,2,0,0,0,3
1,0.860174782,50,2,0.39433062,7125,8,13,3,0,1
0,0.054834055,71,0,1.429598562,1668,18,0,3,0,0
0,0.150034322,68,0,0.152802571,2800,8,0,0,0,0
0,0.75089273,66,0,0.408865444,12700,9,0,4,0,0
0,0.000670816,92,0,0.000384468,2600,4,0,0,0,0
0,0.028984528,71,0,0.001862776,6441,7,0,0,0,0
0,0.200320178,46,0,0.429335181,20200,7,0,5,0,2
0,0.309381238,60,0,0.000609106,6566,2,0,0,0,2
1,0.964132677,41,1,0.222506394,4300,7,1,0,0,0
0,0.1216969,52,1,0.442407729,4036,6,0,1,1,1
0,0.073294753,68,0,0.325644813,8800,16,0,2,0,0
0,0.1143356,42,0,0.330291071,8107,9,0,1,0,3
0,0.067282365,37,0,0.328150308,3086,8,0,1,0,0
0,0.9999999,22,0,0,1,1,0,0,0,0
1,0.888149134,41,0,0.380516236,1200,6,0,0,1,1
0,0.0559972,42,0,0.177210826,5800,3,0,1,0,3
0,0.185666958,41,0,0.251218598,8000,11,0,2,0,1
0,0.9999999,56,0,0.755840876,4750,8,0,4,0,3
0,0.565414167,56,3,0.390474938,7600,7,0,2,0,0
0,0.054423216,71,0,0.244851867,7526,7,0,2,0,0
0,0.025215535,77,0,0.439912018,5000,7,0,2,0,0
0,0.08370084,83,0,0.336681476,5176,15,0,1,0,0
1,0.609302058,82,0,0.249166975,2700,11,0,0,0,0
0,0.091278398,35,0,0.034386246,2500,7,0,0,0,0
0,0.600618467,63,0,0.459058188,6667,11,0,2,0,0
0,0.050966642,71,0,0.245162485,10800,17,0,1,0,1
0,0.004838398,32,0,0.034982509,2000,2,0,0,0,0
0,0.258429663,71,0,0.529585799,3379,2,0,1,0,0
1,0.509543935,50,2,0.304690778,11916,11,0,3,2,2
0,0,52,0,0.644969155,4700,7,0,2,0,1
0,0.113289156,70,0,0.52073963,2000,10,0,1,0,0
0,0.010633699,76,0,0.002295014,4792,3,0,0,0,0
0,0.046666005,74,0,0.014699265,6666,3,0,0,0,1
0,0.506671574,58,2,0.47569738,4731,13,0,1,0,1
0,0.016454047,65,0,0.063270337,3650,9,0,0,0,0
0,0.36214682,69,1,0.984354628,2300,11,0,1,0,1
0,0,43,0,0.080783843,5000,2,0,0,0,2
0,0.332956482,41,0,0.784588695,6916,12,0,5,0,0
0,0.054232894,45,0,0.013617794,8811,8,0,0,0,3
0,0.9999999,24,0,0.140893471,3200,3,0,0,0,0
0,0.110336272,71,0,0.029451363,5941,4,0,0,0,0
0,0.478140103,35,0,0.307644978,6500,5,0,2,0,0
1,0.775446152,39,1,0.347950429,6293,12,0,0,0,3
0,0.160447445,59,0,0.166417653,8700,7,0,1,0,2
0,0.319065258,36,0,0.225386858,4458,6,0,0,0,0
0,0.055958059,55,0,0.06907161,13000,6,0,1,0,3
0,0.268120506,62,0,0.313717598,12421,14,0,2,0,1
0,0.9999999,50,1,0.119752237,4358,2,2,1,0,1
0,0,60,0,0.177166049,11333,5,0,1,0,0
0,0.068788291,49,0,0.673330953,2800,8,0,2,0,0
0,0.9999999,44,4,0.371946153,6016,8,0,1,0,1
0,0.441833651,66,0,0.9717083,13890,14,0,4,0,0
0,0,25,0,0.008328706,1800,9,0,0,0,0
0,0.82853089,39,1,0.526401007,11116,18,0,1,0,1
0,0.007992008,28,0,0.076470588,3059,3,0,0,0,0
0,0.125239403,58,1,0.215894675,29166,24,1,3,1,0
0,0.486783425,34,1,0.140232471,8000,7,0,0,0,0
0,0.381911118,36,2,0.305927027,6056,9,0,1,0,0
0,0.687784977,39,0,0.519083969,4846,4,0,1,0,2
0,0.9999999,69,1,0.070422535,2200,2,1,0,1,0
0,0.094493884,65,0,0.204127967,4844,4,0,1,0,3
0,0,44,0,0.517098632,5555,5,1,2,0,0
0,0.598493939,47,0,0.613969608,3750,9,0,1,0,0
0,0.030939657,63,0,0.049937578,800,8,0,0,0,0
0,0,31,0,0.219289827,2083,3,0,0,0,0
0,0.9999999,42,0,0.02529511,7708,3,0,0,0,1
0,0.022985935,58,0,0.222995001,4600,17,0,2,0,1
0,0.042593682,37,0,0.185855492,7182,8,0,1,0,2
0,0.03390962,64,0,0.205970149,11054,11,0,1,0,0
0,0.06939653,39,0,0.449248697,6521,6,0,2,0,1
0,0.262115859,31,0,0.311170213,375,1,0,0,0,0
0,0.100228403,64,0,0.10479476,20000,9,0,2,0,0
0,0.16495512,67,0,0.058171242,5500,10,0,0,0,1
0,0.009905349,59,0,0.224269751,5100,7,0,1,0,0
0,0.396274672,52,0,0.446144524,6600,14,0,1,0,4
1,0.781794913,67,1,0.335591252,5166,12,0,3,0,1
0,0.948471448,61,0,0.40397351,7700,7,0,1,1,0
0,0,46,0,0.163783622,10000,6,0,1,0,2
0,0.606434916,51,2,0.56781073,3000,9,0,2,0,1
0,0.069326826,31,0,0.238709677,2324,7,0,0,0,0
0,0.037035128,37,0,0.235665025,10149,10,0,1,0,1
0,0.019272639,40,1,0.14983165,2375,8,0,0,0,0
1,0.934374143,67,1,0.735373473,14083,22,0,2,0,1
1,1.112706781,51,1,0.219969659,7250,5,0,2,0,0
0,0.407986247,38,0,0.441378128,5833,6,0,1,0,0
0,0.177013217,57,0,0.318361673,9350,14,0,2,0,0
0,0.167955237,70,0,0.207387796,7931,13,0,1,0,0
0,0.009577565,61,0,0.5286253,8750,13,0,2,0,1
0,0.155174502,75,0,0.765661253,1292,10,0,1,0,0
0,0.152474886,53,0,0.131920904,3539,10,0,0,0,0
0,0.002750474,63,0,0.290623898,5673,16,0,2,0,1
0,0.130096534,30,0,0.121077478,3600,9,0,0,0,0
0,0.030611044,40,0,0.497933609,7500,13,0,1,0,2
0,0.019720988,31,0,0.090056871,16000,10,0,2,0,0
0,0.198600108,44,0,0.731701346,4084,4,0,1,0,2
0,0.036805726,60,0,0.069069695,9598,9,0,0,0,0
0,1.053259962,36,0,0.420687261,2880,7,0,0,0,0
0,0.295467986,29,0,0.315789474,1500,6,0,0,0,0
0,0.124819448,47,0,0.239338862,17000,12,0,3,0,1
0,0.06697405,69,0,0.013769598,7334,8,0,0,0,0
0,0.534584962,44,1,1.282264267,6500,15,0,7,0,0
0,0.515748113,44,0,0.819416832,3017,8,0,2,0,4
0,0.682634731,36,1,0.007137759,1400,1,0,0,0,1
0,0.9999999,28,0,104,0,0,0,0,0,0
0,0.1473006,57,0,0.197506234,2004,6,0,0,0,1
0,0.519925725,40,0,0.591779423,7833,5,0,1,0,0
0,0.959475566,50,0,0.452721375,8322,11,0,2,0,3
0,0,61,0,0.14028735,8560,5,0,1,0,1
0,0.413555296,49,0,0.441532918,9158,17,0,3,0,4
0,0.02784425,63,0,0.215156969,5000,8,0,1,0,0
0,0.004716477,73,0,0.669141302,8081,20,0,3,0,0
0,0.209684331,25,0,0.12395042,2500,4,0,0,0,0
0,0.637606628,40,0,0.341863255,2500,11,0,0,0,2
1,0.9999999,33,0,0.136621126,3000,1,0,0,1,0
0,0.008134868,49,0,0.2446599,6600,11,0,2,0,1
0,0.953060146,34,0,0.204545455,2375,10,0,0,0,2
0,0.032603135,57,0,0.133762789,7916,12,0,1,0,0
0,0.141549211,26,0,0.268407434,4250,4,0,0,0,0
0,0.074275617,60,0,0.273513095,7750,14,0,1,0,2
0,0.614146283,50,0,0.505377973,6600,11,0,1,0,2
0,0.021798774,84,0,0.013995335,3000,14,0,0,0,0
1,0.496167093,28,0,0.394295302,2383,8,0,0,1,1
0,0.266131972,46,0,0.950640425,3200,9,0,1,0,0
0,0.316453424,46,0,0.206566119,12000,3,0,1,0,0
0,0.068688801,55,0,0.414475114,4600,15,0,1,0,3
0,0.097696743,55,0,0.289380708,15000,7,0,2,0,2
0,0,67,0,0.247801759,1250,12,0,1,0,0
0,0.320780348,27,0,0.143197279,5879,6,0,0,0,0
1,0.46645449,33,0,0.935532234,2000,12,0,1,0,0
0,0.004777135,48,0,0.275236238,6666,3,0,1,0,0
0,0.598464566,43,2,0.674440408,8532,13,0,2,0,0
0,0.050488334,69,0,0.015996001,4000,11,0,0,0,0
0,0.2322281,81,0,0.183213206,4300,3,0,0,0,0
0,0.065793421,42,1,0.272970632,12700,12,0,2,0,4
0,0,48,0,0.543452824,9400,18,0,1,0,0
0,0.279819414,68,0,0.053760393,10583,4,0,0,0,1
0,0.188925916,50,0,0.175929628,2500,5,0,0,0,3
0,0.279766861,23,0,0.282962071,1660,5,0,0,0,0
0,0.9999999,38,0,0.209803193,2692,5,0,0,0,1
0,0.224925592,54,0,0.121768611,7078,14,0,0,0,0
0,0.970495036,40,4,0.92,2499,15,0,1,0,3
0,0.485302939,50,0,0.109304603,5104,2,0,0,0,0
0,0.01061229,53,0,0.183434025,11420,14,0,2,0,3
0,0.108564296,23,0,0.035294118,3229,6,0,0,0,0
0,0,76,0,0,6723,1,0,0,0,0
0,0.045626547,63,0,0.011144215,97000,20,0,1,0,2
0,0.000906317,46,0,0.306241965,7000,14,0,2,0,0
0,0.024247269,56,0,0.135178371,6250,7,0,0,0,2
0,0.177986309,67,0,0.280433909,7466,4,0,1,0,0
1,0.854558321,43,0,0.856635772,5070,20,0,2,0,2
0,0.963357761,25,2,0.309404816,2200,10,0,0,0,0
0,0.015805942,50,0,0.149314482,4667,5,0,1,0,2
0,0.9999999,80,0,0,3450,0,0,0,0,0
0,0.048538375,44,1,0.233140655,5708,6,0,1,0,0
0,0.658209057,61,0,0.594843643,10200,14,0,3,0,1
0,0.208616612,82,0,0.372331155,4589,14,0,1,0,0
0,0,63,1,0.218346843,17517,12,0,3,0,0
0,0.259361142,53,0,0.147370526,5000,10,0,0,0,0
0,0.605809059,74,0,1.569006941,7491,27,0,4,0,0
0,0.075465461,54,0,0.3543811,18750,18,0,3,0,0
0,0.080110185,54,0,0.054118394,6300,5,0,0,0,0
0,0.002917378,32,0,0.00119976,3333,9,0,0,0,0
0,0.197920277,44,2,0.512145157,10250,14,0,2,0,2
0,0.735740983,58,0,0.294783802,2913,3,0,0,0,0
0,0,51,0,0.241254014,11833,10,0,1,0,2
0,0.013489408,57,0,0.006832157,4390,11,0,0,0,0
0,0.618127725,67,0,0.346746714,6162,16,0,0,0,0
0,0,61,0,0.115186836,5833,6,0,1,0,0
0,0.9999999,44,1,0.113290263,4333,1,1,0,0,2
0,0,56,0,0.416716657,5000,7,0,2,0,1
0,0.9999999,49,0,0,2916,0,0,0,0,3
0,0.273414198,37,0,0.874446508,7000,10,0,2,0,0
0,0,36,0,0.163008042,4600,6,0,0,0,0
0,0.335552005,42,0,0.386165346,40000,8,0,2,0,5
0,0.028570612,45,0,0.002088409,14364,2,0,0,0,0
0,0.567123097,42,1,0.455084885,6066,10,0,1,0,0
